DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Serbia,2019,31.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Serbia,2020,32.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Serbia,2021,33.0,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Serbia,2022,33.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Serbia,2023,34.9,b,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Serbia,2024,35.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Serbia,2025,36.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Russia,2014,18.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2014,30.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2015,31.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2016,31.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2017,31.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2018,31.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2019,31.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2020,32.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2021,32.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2022,32.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2023,32.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2024,33.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Sweden,2025,33.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2014,25.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2015,26.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2016,27.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2017,28.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2018,29.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2019,30.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2020,31.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2021,32.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2022,33.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2023,33.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2024,34.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovenia,2025,34.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2014,19.0,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2015,19.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2016,20.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2017,21.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2018,22.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2019,23.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2020,24.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2021,25.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2022,26.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2023,27.0,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2024,27.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Slovakia,2025,28.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),San Marino,2018,28.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Türkiye,2014,11.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Türkiye,2015,11.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Türkiye,2016,12.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Türkiye,2017,12.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Türkiye,2018,12.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Türkiye,2019,12.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Türkiye,2020,13.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Türkiye,2021,14.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Türkiye,2023,14.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Türkiye,2024,15.0,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Türkiye,2025,15.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Ukraine,2014,21.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Ukraine,2015,22.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Ukraine,2016,23.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Ukraine,2017,23.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Ukraine,2018,24.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Ukraine,2019,24.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Ukraine,2020,25.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Ukraine,2021,25.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Ukraine,2022,26.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),United Kingdom,2014,27.0,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),United Kingdom,2015,27.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),United Kingdom,2016,27.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),United Kingdom,2017,28.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),United Kingdom,2018,28.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),United Kingdom,2019,28.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Kosovo*,2016,10.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Kosovo*,2017,12.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Kosovo*,2018,12.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Kosovo*,2019,12.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Kosovo*,2020,13.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Kosovo*,2021,13.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Kosovo*,2022,13.6,,
